@relation AWS_top5_2689data-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V

@attribute Benchmark {bfs,cfd,hotspot,gaussian}
@attribute InputData {graph1MW.6,graph4096,graph65536,097K,193K,missile0.2M,1024,128,2048,256,4096,512,64,8192,1008,112,144,16,160,176,192,208,224,240,272,288,304,32,320,336,352,368,384,400,416,432,448,464,48,480,496,528,544,560,576,592,608,624,640,656,672,688,704,720,736,752,768,784,80,800,816,832,848,864,880,896,912,928,944,96,960,976,992,matrix1024,matrix16,matrix208,matrix3,matrix304,matrix32,matrix320,matrix336,matrix368,matrix384,matrix4}
@attribute Data {h_graph_nodes,h_graph_mask,h_updating_graph_mask,h_graph_visited,h_areas,h_elements_surrounding_elements,h_normals,FilesavingTemp,FilesavingPower,a,b,m}
@attribute DataID numeric
@attribute Kernel {Kernel2,Kernel,cuda_compute_step_factor,cuda_compute_flux,cuda_time_step,calculate_temp,Fan2,Fan1}
@attribute 'Memory Frequency' numeric
@attribute 'SOL FB' numeric
@attribute 'Elapsed Cycles' numeric
@attribute 'SM Frequency' numeric
@attribute 'Memory [\%]' numeric
@attribute Duration numeric
@attribute 'SOL L2' numeric
@attribute 'SM Active Cycles' numeric
@attribute 'SM [\%]' numeric
@attribute 'SOL TEX' numeric
@attribute 'Executed Ipc Active' numeric
@attribute 'Executed Ipc Elapsed' numeric
@attribute 'Issued Ipc Active' numeric
@attribute 'Issue Slots Busy' numeric
@attribute 'SM Busy' numeric
@attribute 'Memory Throughput' numeric
@attribute 'Mem Busy' numeric
@attribute 'Max Bandwidth' numeric
@attribute 'L2 Hit Rate' numeric
@attribute 'Mem Pipes Busy' numeric
@attribute 'L1 Hit Rate' numeric
@attribute 'Active Warps Per Scheduler' numeric
@attribute 'Eligible Warps Per Scheduler' numeric
@attribute 'No Eligible' numeric
@attribute 'Instructions Per Active Issue Slot' numeric
@attribute 'Issued Warp Per Scheduler' numeric
@attribute 'One or More Eligible' numeric
@attribute 'Avg. Not Predicated Off Threads Per Warp' numeric
@attribute 'Avg. Active Threads Per Warp' numeric
@attribute 'Warp Cycles Per Executed Instruction' numeric
@attribute 'Warp Cycles Per Issued Instruction' numeric
@attribute 'Warp Cycles Per Issue Active' numeric
@attribute 'Avg. Executed Instructions Per Scheduler' numeric
@attribute 'Executed Instructions' numeric
@attribute 'Avg. Issued Instructions Per Scheduler' numeric
@attribute 'Issued Instructions' numeric
@attribute 'Block Size' numeric
@attribute 'Grid Size' numeric
@attribute 'Registers Per Thread' numeric
@attribute 'Shared Memory Configuration Size' numeric
@attribute 'Dynamic Shared Memory Per Block' numeric
@attribute 'Static Shared Memory Per Block' numeric
@attribute Threads numeric
@attribute 'Waves Per SM' numeric
@attribute 'Block Limit SM' numeric
@attribute 'Block Limit Registers' numeric
@attribute 'Block Limit Shared Mem' numeric
@attribute 'Block Limit Warps' numeric
@attribute 'Achieved Active Warps Per SM' numeric
@attribute 'Achieved Occupancy' numeric
@attribute 'Theoretical Active Warps per SM' numeric
@attribute 'Theoretical Occupancy' numeric
@attribute variant numeric
@attribute BeginAddr {0x7f70b6000000,0x7f70b6800000,0x7f70b68f4400,0x7f70b6a00000,0x7f24c2000000,0x7f24c2008000,0x7f24c2009000,0x7f24c200a000,0x7f8c98000000,0x7f8c98080000,0x7f8c98090000,0x7f8c980a0000,0x7fd202000000,0x7fd20205ee00,0x7fd202200000,0x7f5d52000000,0x7f5d52200000,0x7f5d52600000,0x7f0c92000000,0x7f0c92200000,0x7f0c92600000,0x7fe8b2000000,0x7fe8b2400000,0x7f79d6000000,0x7f79d6010000,0x7f8376000000,0x7f8377000000,0x7f513e000000,0x7f513e040000,0x7fa626000000,0x7fa622000000,0x7f6ba6000000,0x7f6ba6100000,0x7fa782000000,0x7fa782004000,0x7f0f4a000000,0x7f0f34000000,0x200060000000,0x200060400000,0x200060600000,0x20006000c400,0x20006000c600,0x200060010000,0x200060010200,0x200060014400,0x200060014800,0x200060000400,0x200060000600,0x200060019000,0x200060019400,0x20006001e400,0x20006001e800,0x200060024000,0x200060024400,0x20006002a400,0x20006002a800,0x200060031000,0x200060031400,0x200060038400,0x200060038800,0x200060040000,0x200060040400,0x200060048400,0x200060048a00,0x200060051000,0x200060051600,0x20006005a400,0x20006005aa00,0x200060001000,0x200060001200,0x200060064000,0x200060064600,0x20006006e400,0x20006006ea00,0x200060079000,0x200060079600,0x200060084400,0x200060084a00,0x200060090000,0x200060090600,0x20006009c400,0x20006009cc00,0x2000600a9000,0x2000600a9800,0x2000600b6400,0x2000600b6c00,0x2000600c4000,0x2000600c4800,0x2000600d2400,0x2000600d2c00,0x200060002400,0x200060002600,0x2000600e1000,0x2000600e1800,0x2000600f0400,0x2000600f0c00,0x200060100000,0x200060200000,0x200060110400,0x200060121000,0x200060132400,0x200060144000,0x200060156400,0x200060169000,0x20006017c400,0x200060004000,0x200060004200,0x200060190000,0x2000601a4400,0x2000601b9000,0x2000601ce400,0x2000601e4000,0x2000601fa400,0x200060006400,0x200060006600,0x200060009000,0x200060009200,0x200060000200}
@attribute EndAddr {0x7f70b67a1200,0x7f70b68f4240,0x7f70b69e8640,0x7f70b6af4240,0x7f24c2008000,0x7f24c2009000,0x7f24c200a000,0x7f24c200b000,0x7f8c98080000,0x7f8c98090000,0x7f8c980a0000,0x7f8c980b0000,0x7fd20205ee00,0x7fd2021da600,0x7fd202672800,0x7f5d520bd000,0x7f5d524f4000,0x7f5d52edc000,0x7f0c920e3400,0x7f0c9258d000,0x7f0c930a7000,0x7fe8b2400000,0x7fe8b2800000,0x7f79d6010000,0x7f79d6020000,0x7f8377000000,0x7f8378000000,0x7f513e040000,0x7f513e080000,0x7fa62a000000,0x7fa626000000,0x7f6ba6100000,0x7f6ba6200000,0x7fa782004000,0x7fa782008000,0x7f0f5a000000,0x7f0f44000000,0x2000603e0400,0x200060400fc0,0x2000609e0400,0x200060400000,0x200060401000,0x200060a00000,0x20006000c400,0x20006000c5c0,0x200060018a00,0x200060010000,0x200060010200,0x200060020200,0x200060014400,0x200060014640,0x200060028c00,0x200060000400,0x200060000440,0x200060000a00,0x200060019000,0x200060019280,0x200060032400,0x20006001e400,0x20006001e6c0,0x20006003cc00,0x200060024000,0x200060024300,0x200060048400,0x20006002a400,0x20006002a740,0x200060054c00,0x200060031000,0x200060031380,0x200060062400,0x200060038400,0x2000600387c0,0x200060070c00,0x200060040000,0x200060040400,0x200060080400,0x200060048840,0x200060090e00,0x200060051000,0x200060051480,0x2000600a2600,0x20006005a400,0x20006005a8c0,0x2000600b4e00,0x200060001000,0x200060001080,0x200060002200,0x200060064000,0x200060064500,0x2000600c8600,0x20006006e400,0x20006006e940,0x2000600dce00,0x200060079000,0x200060079580,0x2000600f2600,0x200060084400,0x2000600849c0,0x200060108e00,0x200060090000,0x200060090600,0x200060120600,0x20006009c400,0x20006009ca40,0x200060139000,0x2000600a9000,0x2000600a9680,0x200060152800,0x2000600b6400,0x2000600b6ac0,0x20006016d000,0x2000600c4000,0x2000600c4700,0x200060188800,0x2000600d2400,0x2000600d2b40,0x2000601a5000,0x200060002400,0x2000600024c0,0x200060004a00,0x2000600e1000,0x2000600e1780,0x2000601c2800,0x2000600f0400,0x2000600f0bc0,0x2000601e1000,0x200060100000,0x200060100800,0x200060300000,0x200060110400,0x200060110c40,0x200060310400,0x200060121000,0x200060121880,0x200060321000,0x200060132400,0x200060132cc0,0x200060332400,0x200060144000,0x200060144900,0x200060344000,0x200060156400,0x200060156d40,0x200060356400,0x200060169000,0x200060169980,0x200060369000,0x20006017c400,0x20006017cdc0,0x20006037c400,0x200060004000,0x200060004100,0x200060008200,0x200060190000,0x200060190a00,0x200060390000,0x2000601a4400,0x2000601a4e40,0x2000603a4400,0x2000601b9000,0x2000601b9a80,0x2000603b9000,0x2000601ce400,0x2000601ceec0,0x2000603ce400,0x2000601e4000,0x2000601e4b00,0x2000603e4000,0x2000601fa400,0x2000601faf40,0x2000603fa400,0x200060211000,0x200060400b80,0x200060811000,0x200060228400,0x200060400bc0,0x200060828400,0x200060240000,0x200060400c00,0x200060840000,0x200060258400,0x200060400c40,0x200060858400,0x200060006400,0x200060006540,0x20006000ca00,0x200060271000,0x200060400c80,0x200060871000,0x20006028a400,0x200060400cc0,0x20006088a400,0x2000602a4000,0x200060400d00,0x2000608a4000,0x2000602be400,0x200060400d40,0x2000608be400,0x2000602d9000,0x200060400d80,0x2000608d9000,0x2000602f4400,0x200060400dc0,0x2000608f4400,0x200060310000,0x200060400e00,0x200060910000,0x20006032c400,0x200060400e40,0x20006092c400,0x200060349000,0x200060400e80,0x200060949000,0x200060366400,0x200060400ec0,0x200060966400,0x200060009000,0x200060009180,0x200060012200,0x200060384000,0x200060400f00,0x200060984000,0x2000603a2400,0x200060400f40,0x2000609a2400,0x2000603c1000,0x200060400f80,0x2000609c1000,0x200060000024,0x20006000020c,0x200060000424,0x200060000040,0x200060000210}
@attribute DataSize numeric
@attribute CPUPageFault numeric
@attribute GPUPagePault numeric
@attribute HtoD numeric
@attribute DtoH numeric
@attribute RemoteMap numeric
@attribute label numeric

@data
cfd,193K,h_normals,2,cuda_compute_flux,870150862.1,41.44,76674,1284670775,42.69,59392,42.69,70359.11,32.09,33.29,1.39,1.28,1.39,34.8,34.8,369224000000,42.69,41.44,74.53,7.28,23.96,6.44,0.58,64.36,1,0.36,35.64,24.6,25.69,18.16,18.07,18.07,24364.95,7796785,24485.81,7835458,192,1008,60,0,0,0,193536,2.52,32,5,32,10,25.69,40.14,30,46.88,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,2
cfd,193K,h_areas,0,cuda_time_step,840039062.5,75.07,25616,1246875000,75.07,20480,24.84,20568.26,5.96,16.17,0.29,0.24,0.3,7.4,7.4,645725000000,24.84,75.07,31.35,5.63,0,12.19,0.12,92.57,1,0.07,7.43,30.8,32,165.17,164,164,1512,483840,1522.78,487290,192,1008,22,0,0,0,193536,1.26,32,14,32,10,49.71,77.67,60,93.75,111,0x7f5d52000000,0x7f5d520bd000,774144,5,60,1024,0,0,5
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,840039062.5,75.07,25616,1246875000,75.07,20480,24.84,20568.26,5.96,16.17,0.29,0.24,0.3,7.4,7.4,645725000000,24.84,75.07,31.35,5.63,0,12.19,0.12,92.57,1,0.07,7.43,30.8,32,165.17,164,164,1512,483840,1522.78,487290,192,1008,22,0,0,0,193536,1.26,32,14,32,10,49.71,77.67,60,93.75,111,0x7f5d52200000,0x7f5d524f4000,3096576,20,33,3024,0,0,4
cfd,193K,h_normals,2,cuda_time_step,840039062.5,75.07,25616,1246875000,75.07,20480,24.84,20568.26,5.96,16.17,0.29,0.24,0.3,7.4,7.4,645725000000,24.84,75.07,31.35,5.63,0,12.19,0.12,92.57,1,0.07,7.43,30.8,32,165.17,164,164,1512,483840,1522.78,487290,192,1008,22,0,0,0,193536,1.26,32,14,32,10,49.71,77.67,60,93.75,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,5
cfd,193K,h_areas,0,cuda_compute_step_factor,849187935,52.54,17362,1254869973,52.54,13792,16.05,13717.5,24.62,13.23,1.23,0.98,1.24,31.06,31.06,456847000000,16.05,52.54,14.84,6.7,0,11.98,0.75,68.08,1,0.32,31.92,23.75,25.41,37.86,37.53,37.53,4222.43,1351177,4260.26,1363284,192,1008,20,0,0,0,193536,1.26,32,14,32,10,46.02,71.91,60,93.75,111,0x7f5d52000000,0x7f5d520bd000,774144,5,60,1024,0,0,0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,849187935,52.54,17362,1254869973,52.54,13792,16.05,13717.5,24.62,13.23,1.23,0.98,1.24,31.06,31.06,456847000000,16.05,52.54,14.84,6.7,0,11.98,0.75,68.08,1,0.32,31.92,23.75,25.41,37.86,37.53,37.53,4222.43,1351177,4260.26,1363284,192,1008,20,0,0,0,193536,1.26,32,14,32,10,46.02,71.91,60,93.75,111,0x7f5d52200000,0x7f5d524f4000,3096576,20,33,3024,0,0,0
cfd,193K,h_normals,2,cuda_compute_step_factor,849187935,52.54,17362,1254869973,52.54,13792,16.05,13717.5,24.62,13.23,1.23,0.98,1.24,31.06,31.06,456847000000,16.05,52.54,14.84,6.7,0,11.98,0.75,68.08,1,0.32,31.92,23.75,25.41,37.86,37.53,37.53,4222.43,1351177,4260.26,1363284,192,1008,20,0,0,0,193536,1.26,32,14,32,10,46.02,71.91,60,93.75,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,4
cfd,193K,h_areas,0,cuda_compute_step_factor,814814814.8,54.61,16680,1203064718,54.61,13824,16.71,13766.16,24.84,13.18,1.19,0.99,1.2,30.01,30.01,455630000000,16.71,54.61,14.84,6.79,0,11.82,0.76,68.6,1,0.31,31.4,24.41,26.1,37.95,37.65,37.65,4099.29,1311774,4131.84,1322190,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.18,70.59,60,93.75,111,0x7f5d52000000,0x7f5d520bd000,774144,5,60,1024,0,0,0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,814814814.8,54.61,16680,1203064718,54.61,13824,16.71,13766.16,24.84,13.18,1.19,0.99,1.2,30.01,30.01,455630000000,16.71,54.61,14.84,6.79,0,11.82,0.76,68.6,1,0.31,31.4,24.41,26.1,37.95,37.65,37.65,4099.29,1311774,4131.84,1322190,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.18,70.59,60,93.75,111,0x7f5d52200000,0x7f5d524f4000,3096576,20,33,3024,0,0,0
cfd,193K,h_normals,2,cuda_compute_step_factor,814814814.8,54.61,16680,1203064718,54.61,13824,16.71,13766.16,24.84,13.18,1.19,0.99,1.2,30.01,30.01,455630000000,16.71,54.61,14.84,6.79,0,11.82,0.76,68.6,1,0.31,31.4,24.41,26.1,37.95,37.65,37.65,4099.29,1311774,4131.84,1322190,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.18,70.59,60,93.75,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,4
cfd,193K,h_areas,0,cuda_compute_step_factor,807848837.2,54.72,16449,1192575097,54.72,13760,16.94,13725.15,24.76,13.22,1.17,0.98,1.18,29.6,29.6,452637000000,16.94,54.72,14.84,6.84,0,11.1,0.7,70.51,1,0.29,29.49,24.8,26.51,37.94,37.65,37.65,4030.62,1289798,4062.27,1299927,192,1008,20,0,0,0,193536,1.26,32,14,32,10,44.82,70.04,60,93.75,111,0x7f5d52000000,0x7f5d520bd000,774144,5,60,1024,0,0,0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,807848837.2,54.72,16449,1192575097,54.72,13760,16.94,13725.15,24.76,13.22,1.17,0.98,1.18,29.6,29.6,452637000000,16.94,54.72,14.84,6.84,0,11.1,0.7,70.51,1,0.29,29.49,24.8,26.51,37.94,37.65,37.65,4030.62,1289798,4062.27,1299927,192,1008,20,0,0,0,193536,1.26,32,14,32,10,44.82,70.04,60,93.75,111,0x7f5d52200000,0x7f5d524f4000,3096576,20,33,3024,0,0,0
cfd,193K,h_normals,2,cuda_compute_step_factor,807848837.2,54.72,16449,1192575097,54.72,13760,16.94,13725.15,24.76,13.22,1.17,0.98,1.18,29.6,29.6,452637000000,16.94,54.72,14.84,6.84,0,11.1,0.7,70.51,1,0.29,29.49,24.8,26.51,37.94,37.65,37.65,4030.62,1289798,4062.27,1299927,192,1008,20,0,0,0,193536,1.26,32,14,32,10,44.82,70.04,60,93.75,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,4
cfd,193K,h_areas,0,cuda_compute_step_factor,801123595.5,53.71,16910,1183251404,53.71,14240,16.48,13489.55,23.59,13.45,1.17,0.94,1.18,29.47,29.47,440645000000,16.48,53.71,14.84,6.62,0,12.08,0.72,69.82,1,0.3,30.18,25.3,27.04,40.34,40.04,40.04,3945.76,1262643,3975.13,1272042,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.54,71.16,60,93.75,111,0x7f5d52000000,0x7f5d520bd000,774144,5,60,1024,0,0,0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,801123595.5,53.71,16910,1183251404,53.71,14240,16.48,13489.55,23.59,13.45,1.17,0.94,1.18,29.47,29.47,440645000000,16.48,53.71,14.84,6.62,0,12.08,0.72,69.82,1,0.3,30.18,25.3,27.04,40.34,40.04,40.04,3945.76,1262643,3975.13,1272042,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.54,71.16,60,93.75,111,0x7f5d52200000,0x7f5d524f4000,3096576,20,33,3024,0,0,0
cfd,193K,h_normals,2,cuda_compute_step_factor,801123595.5,53.71,16910,1183251404,53.71,14240,16.48,13489.55,23.59,13.45,1.17,0.94,1.18,29.47,29.47,440645000000,16.48,53.71,14.84,6.62,0,12.08,0.72,69.82,1,0.3,30.18,25.3,27.04,40.34,40.04,40.04,3945.76,1262643,3975.13,1272042,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.54,71.16,60,93.75,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,4
cfd,193K,h_areas,0,cuda_compute_step_factor,832183908.1,52.58,17172,1229082854,52.58,13920,16.23,13626.66,23.01,13.32,1.15,0.91,1.16,28.88,28.88,448057000000,16.23,52.58,14.84,6.5,0,11.59,0.67,70.54,1,0.29,29.46,25.53,27.28,39.62,39.33,39.33,3907.41,1250370,3935.93,1259496,192,1008,20,0,0,0,193536,1.26,32,14,32,10,46.11,72.05,60,93.75,111,0x7f5d52000000,0x7f5d520bd000,774144,5,60,1024,0,0,0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,832183908.1,52.58,17172,1229082854,52.58,13920,16.23,13626.66,23.01,13.32,1.15,0.91,1.16,28.88,28.88,448057000000,16.23,52.58,14.84,6.5,0,11.59,0.67,70.54,1,0.29,29.46,25.53,27.28,39.62,39.33,39.33,3907.41,1250370,3935.93,1259496,192,1008,20,0,0,0,193536,1.26,32,14,32,10,46.11,72.05,60,93.75,111,0x7f5d52200000,0x7f5d524f4000,3096576,20,33,3024,0,0,0
cfd,193K,h_normals,2,cuda_compute_step_factor,832183908.1,52.58,17172,1229082854,52.58,13920,16.23,13626.66,23.01,13.32,1.15,0.91,1.16,28.88,28.88,448057000000,16.23,52.58,14.84,6.5,0,11.59,0.67,70.54,1,0.29,29.46,25.53,27.28,39.62,39.33,39.33,3907.41,1250370,3935.93,1259496,192,1008,20,0,0,0,193536,1.26,32,14,32,10,46.11,72.05,60,93.75,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,4
cfd,193K,h_areas,0,cuda_compute_step_factor,871121718.4,52.43,17314,1287216587,52.43,13408,16.09,13655.55,22.39,13.29,1.12,0.89,1.13,28.3,28.3,467647000000,16.09,52.43,14.84,6.41,0,11.41,0.66,70.93,1,0.29,29.07,25.97,27.75,39.55,39.27,39.27,3838.12,1228198,3865.16,1236850,192,1008,20,0,0,0,193536,1.26,32,14,32,10,47.9,74.84,60,93.75,111,0x7f5d52000000,0x7f5d520bd000,774144,5,60,1024,0,0,0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,871121718.4,52.43,17314,1287216587,52.43,13408,16.09,13655.55,22.39,13.29,1.12,0.89,1.13,28.3,28.3,467647000000,16.09,52.43,14.84,6.41,0,11.41,0.66,70.93,1,0.29,29.07,25.97,27.75,39.55,39.27,39.27,3838.12,1228198,3865.16,1236850,192,1008,20,0,0,0,193536,1.26,32,14,32,10,47.9,74.84,60,93.75,111,0x7f5d52200000,0x7f5d524f4000,3096576,20,33,3024,0,0,0
cfd,193K,h_normals,2,cuda_compute_step_factor,871121718.4,52.43,17314,1287216587,52.43,13408,16.09,13655.55,22.39,13.29,1.12,0.89,1.13,28.3,28.3,467647000000,16.09,52.43,14.84,6.41,0,11.41,0.66,70.93,1,0.29,29.07,25.97,27.75,39.55,39.27,39.27,3838.12,1228198,3865.16,1236850,192,1008,20,0,0,0,193536,1.26,32,14,32,10,47.9,74.84,60,93.75,111,0x7f5d52600000,0x7f5d52edc000,9289728,58,20,9072,0,0,4
cfd,missile0.2M,h_areas,0,cuda_compute_step_factor,755976095.6,59.32,18011,1117291252,59.32,16064,18.62,15626.31,30.6,13.96,1.39,1.21,1.41,35.14,35.14,459203000000,18.62,59.32,14.7,8.1,0,12.11,0.87,64.55,1,0.35,35.45,28.38,32,34.54,34.16,34.16,5431.27,1738008,5491.65,1757328,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.81,74.7,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024,0,0,0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_step_factor,755976095.6,59.32,18011,1117291252,59.32,16064,18.62,15626.31,30.6,13.96,1.39,1.21,1.41,35.14,35.14,459203000000,18.62,59.32,14.7,8.1,0,12.11,0.87,64.55,1,0.35,35.45,28.38,32,34.54,34.16,34.16,5431.27,1738008,5491.65,1757328,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.81,74.7,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636,0,0,0
cfd,missile0.2M,h_normals,2,cuda_compute_step_factor,755976095.6,59.32,18011,1117291252,59.32,16064,18.62,15626.31,30.6,13.96,1.39,1.21,1.41,35.14,35.14,459203000000,18.62,59.32,14.7,8.1,0,12.11,0.87,64.55,1,0.35,35.45,28.38,32,34.54,34.16,34.16,5431.27,1738008,5491.65,1757328,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.81,74.7,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908,0,0,5
cfd,missile0.2M,h_areas,0,cuda_compute_flux,862219165.5,42.8,89447,1275621370,42.8,69792,42.41,78228.59,34.77,34.53,1.57,1.38,1.58,39.57,39.57,377901000000,42.41,42.8,73.21,7.96,26.73,7.07,0.71,59.72,1,0.4,40.28,28.57,31.39,17.69,17.55,17.55,30709.34,9826988,30953.97,9905270,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.67,43.23,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024,0,0,2
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,862219165.5,42.8,89447,1275621370,42.8,69792,42.41,78228.59,34.77,34.53,1.57,1.38,1.58,39.57,39.57,377901000000,42.41,42.8,73.21,7.96,26.73,7.07,0.71,59.72,1,0.4,40.28,28.57,31.39,17.69,17.55,17.55,30709.34,9826988,30953.97,9905270,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.67,43.23,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636,0,0,1
cfd,missile0.2M,h_normals,2,cuda_compute_flux,862219165.5,42.8,89447,1275621370,42.8,69792,42.41,78228.59,34.77,34.53,1.57,1.38,1.58,39.57,39.57,377901000000,42.41,42.8,73.21,7.96,26.73,7.07,0.71,59.72,1,0.4,40.28,28.57,31.39,17.69,17.55,17.55,30709.34,9826988,30953.97,9905270,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.67,43.23,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908,0,0,6
cfd,missile0.2M,h_areas,0,cuda_time_step,803571428.6,78.23,28970,1193714175,78.23,24192,26.42,23775.9,6.33,16.82,0.31,0.25,0.31,7.69,7.69,643725000000,26.42,78.23,31.34,5.98,0,12.18,0.14,92.47,1,0.08,7.53,30.8,32,162.72,161.76,161.76,1818,581760,1828.88,585242,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.93,79.58,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024,0,0,0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,803571428.6,78.23,28970,1193714175,78.23,24192,26.42,23775.9,6.33,16.82,0.31,0.25,0.31,7.69,7.69,643725000000,26.42,78.23,31.34,5.98,0,12.18,0.14,92.47,1,0.08,7.53,30.8,32,162.72,161.76,161.76,1818,581760,1828.88,585242,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.93,79.58,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636,0,0,6
cfd,missile0.2M,h_normals,2,cuda_time_step,803571428.6,78.23,28970,1193714175,78.23,24192,26.42,23775.9,6.33,16.82,0.31,0.25,0.31,7.69,7.69,643725000000,26.42,78.23,31.34,5.98,0,12.18,0.14,92.47,1,0.08,7.53,30.8,32,162.72,161.76,161.76,1818,581760,1828.88,585242,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.93,79.58,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908,0,0,6
cfd,missile0.2M,h_areas,0,cuda_compute_flux,855384615.4,41.3,92497,1264741300,41.55,72800,41.55,82027.94,36.6,33.21,1.63,1.45,1.64,41.08,41.08,361737000000,41.55,41.3,73.3,8.31,25.83,6.92,0.73,58.31,1,0.42,41.69,22.03,23.16,16.71,16.59,16.59,33457.34,10706349,33697.51,10783204,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.31,42.67,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024,0,0,2
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,855384615.4,41.3,92497,1264741300,41.55,72800,41.55,82027.94,36.6,33.21,1.63,1.45,1.64,41.08,41.08,361737000000,41.55,41.3,73.3,8.31,25.83,6.92,0.73,58.31,1,0.42,41.69,22.03,23.16,16.71,16.59,16.59,33457.34,10706349,33697.51,10783204,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.31,42.67,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636,0,0,1
cfd,missile0.2M,h_normals,2,cuda_compute_flux,855384615.4,41.3,92497,1264741300,41.55,72800,41.55,82027.94,36.6,33.21,1.63,1.45,1.64,41.08,41.08,361737000000,41.55,41.3,73.3,8.31,25.83,6.92,0.73,58.31,1,0.42,41.69,22.03,23.16,16.71,16.59,16.59,33457.34,10706349,33697.51,10783204,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.31,42.67,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908,0,0,6
cfd,missile0.2M,h_areas,0,cuda_time_step,841446453.4,78.17,28870,1251115554,78.17,23008,26.51,24330.08,6.35,16.44,0.3,0.25,0.3,7.52,7.52,673506000000,26.51,78.17,31.33,6,0,12.18,0.13,92.56,1,0.07,7.44,30.8,32,164.54,163.58,163.58,1818,581760,1828.64,585165,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.12,76.75,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024,0,0,0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,841446453.4,78.17,28870,1251115554,78.17,23008,26.51,24330.08,6.35,16.44,0.3,0.25,0.3,7.52,7.52,673506000000,26.51,78.17,31.33,6,0,12.18,0.13,92.56,1,0.07,7.44,30.8,32,164.54,163.58,163.58,1818,581760,1828.64,585165,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.12,76.75,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636,0,0,6
cfd,missile0.2M,h_normals,2,cuda_time_step,841446453.4,78.17,28870,1251115554,78.17,23008,26.51,24330.08,6.35,16.44,0.3,0.25,0.3,7.52,7.52,673506000000,26.51,78.17,31.33,6,0,12.18,0.13,92.56,1,0.07,7.44,30.8,32,164.54,163.58,163.58,1818,581760,1828.64,585165,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.12,76.75,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908,0,0,6
