data, label, time
400,1300,0.014293
416,1300,0.015534
432,1300,0.016527
448,1300,0.018457
464,1300,0.020365
480,1300,0.021807
496,1300,0.023597
512,1300,0.025607
528,1300,0.027652
544,1300,0.028985
560,1300,0.030857
576,1300,0.033275
592,1300,0.035452
608,1300,0.036334
624,1300,0.039747
640,1300,0.042147
656,1300,0.044496
672,1300,0.047222
688,1300,0.049935
704,1300,0.052672
720,1300,0.055558
736,1300,0.058976
752,1300,0.062174
768,1300,0.065586
784,1300,0.069087
800,1300,0.072606
816,1300,0.076267
832,1300,0.080269
848,1300,0.081823
864,1300,0.088356
880,1300,0.092508
896,1300,0.097160
912,1300,0.101710
928,1300,0.106298
944,1300,0.111560
960,1300,0.114521
976,1300,0.121596
992,1300,0.127271
1008,1300,0.132687
1024,1300,0.138367
matrix4,1301,0.000319
matrix208,1301,0.060366
matrix1024,1301,1.461953
16,1301,0.000554
32,1301,0.000841
48,1301,0.001074
64,1301,0.001412
80,1301,0.001771
96,1301,0.002045
112,1301,0.002281
128,1301,0.002688
144,1301,0.003213
160,1301,0.003448
176,1301,0.003873
192,1301,0.004344
208,1301,0.004789
224,1301,0.005331
240,1301,0.006000
256,1301,0.006605
272,1301,0.007212
288,1301,0.007872
304,1301,0.008509
320,1301,0.009317
336,1301,0.010157
352,1301,0.011166
368,1301,0.012135
384,1301,0.013467
400,1301,0.014281
416,1301,0.015554
432,1301,0.017050
448,1301,0.018042
464,1301,0.020348
480,1301,0.021996
496,1301,0.023375
512,1301,0.025733
528,1301,0.026845
544,1301,0.028897
560,1301,0.031017
576,1301,0.033169
592,1301,0.035237
608,1301,0.037608
624,1301,0.039732
640,1301,0.042358
656,1301,0.043302
672,1301,0.047339
688,1301,0.049906
704,1301,0.052655
720,1301,0.055718
736,1301,0.058922
752,1301,0.061826
768,1301,0.065399
784,1301,0.068654
800,1301,0.072931
816,1301,0.076091
832,1301,0.077892
848,1301,0.084143
864,1301,0.086287
880,1301,0.092572
896,1301,0.097604
912,1301,0.101413
928,1301,0.106262
944,1301,0.111426
960,1301,0.116398
976,1301,0.121422
992,1301,0.126844
1008,1301,0.132389
1024,1301,0.138472
matrix4,1302,0.000308
matrix208,1302,0.058917
matrix1024,1302,1.441605
16,1302,0.000522
32,1302,0.000783
48,1302,0.001064
64,1302,0.001391
80,1302,0.001733
96,1302,0.002023
112,1302,0.002261
128,1302,0.002749
144,1302,0.003049
160,1302,0.003405
176,1302,0.003768
192,1302,0.004329
208,1302,0.004773
224,1302,0.005317
240,1302,0.005864
256,1302,0.006577
272,1302,0.007221
288,1302,0.007891
304,1302,0.008570
320,1302,0.009479
336,1302,0.010069
352,1302,0.011083
368,1302,0.012121
384,1302,0.013261
400,1302,0.014338
416,1302,0.015565
432,1302,0.016570
448,1302,0.018153
464,1302,0.020484
480,1302,0.022191
496,1302,0.023526
512,1302,0.025348
528,1302,0.025937
544,1302,0.029316
560,1302,0.031045
576,1302,0.033351
592,1302,0.033545
608,1302,0.037387
624,1302,0.040251
640,1302,0.040349
656,1302,0.044532
672,1302,0.047033
688,1302,0.048045
704,1302,0.052732
720,1302,0.055716
736,1302,0.058899
752,1302,0.061365
768,1302,0.065302
784,1302,0.068952
800,1302,0.072605
816,1302,0.073891
832,1302,0.078611
848,1302,0.081601
864,1302,0.088498
880,1302,0.090038
896,1302,0.097196
912,1302,0.101535
928,1302,0.106737
944,1302,0.111233
960,1302,0.116245
976,1302,0.118737
992,1302,0.127708
1008,1302,0.132723
1024,1302,0.136222
matrix4,1303,0.000104
matrix208,1303,0.061639
matrix1024,1303,1.761946
16,1303,0.000554
32,1303,0.000796
48,1303,0.001075
64,1303,0.001368
80,1303,0.001627
96,1303,0.001912
112,1303,0.002253
128,1303,0.002623
144,1303,0.003090
160,1303,0.003506
176,1303,0.003831
192,1303,0.004393
208,1303,0.004744
224,1303,0.005383
240,1303,0.005770
256,1303,0.006657
272,1303,0.007388
288,1303,0.007841
304,1303,0.008575
320,1303,0.009407
336,1303,0.010093
352,1303,0.011013
368,1303,0.012242
384,1303,0.013297
400,1303,0.014167
416,1303,0.015509
432,1303,0.016577
448,1303,0.017915
464,1303,0.020536
480,1303,0.022115
496,1303,0.023564
512,1303,0.025495
528,1303,0.027633
544,1303,0.027812
560,1303,0.029401
576,1303,0.033327
592,1303,0.035090
608,1303,0.036343
624,1303,0.039568
640,1303,0.041942
656,1303,0.044582
672,1303,0.046999
688,1303,0.049734
704,1303,0.053175
720,1303,0.055982
736,1303,0.057179
752,1303,0.061824
768,1303,0.065355
784,1303,0.069084
800,1303,0.070219
816,1303,0.076116
832,1303,0.080282
848,1303,0.084123
864,1303,0.086022
880,1303,0.092885
896,1303,0.097394
912,1303,0.101097
928,1303,0.106320
944,1303,0.111281
960,1303,0.114859
976,1303,0.121565
992,1303,0.127452
1008,1303,0.131800
1024,1303,0.138333
matrix4,1304,0.000105
matrix208,1304,0.061814
matrix1024,1304,1.765540
16,1304,0.000559
32,1304,0.000806
48,1304,0.001053
64,1304,0.001344
80,1304,0.001665
96,1304,0.001999
112,1304,0.002344
128,1304,0.002634
144,1304,0.003038
160,1304,0.003456
176,1304,0.003814
192,1304,0.004271
208,1304,0.004790
224,1304,0.005325
240,1304,0.005785
256,1304,0.006578
272,1304,0.007082
288,1304,0.007864
304,1304,0.008585
320,1304,0.009473
336,1304,0.010099
352,1304,0.011093
368,1304,0.012280
384,1304,0.013243
400,1304,0.014251
416,1304,0.015444
432,1304,0.016527
448,1304,0.018131
464,1304,0.020437
480,1304,0.021900
496,1304,0.023635
512,1304,0.025684
528,1304,0.027655
544,1304,0.028950
560,1304,0.030157
576,1304,0.033335
592,1304,0.035256
608,1304,0.037525
624,1304,0.039527
640,1304,0.042176
656,1304,0.044464
672,1304,0.045213
688,1304,0.049989
704,1304,0.052669
720,1304,0.055467
736,1304,0.057008
752,1304,0.060890
768,1304,0.065284
784,1304,0.068889
800,1304,0.072933
816,1304,0.076404
832,1304,0.078071
848,1304,0.084106
864,1304,0.088764
880,1304,0.092669
896,1304,0.097083
912,1304,0.101403
928,1304,0.106295
944,1304,0.111377
960,1304,0.116235
976,1304,0.118767
992,1304,0.127270
1008,1304,0.130414
1024,1304,0.138371
matrix4,1305,0.000101
matrix208,1305,0.059330
matrix1024,1305,1.447217
16,1305,0.000530
32,1305,0.000856
48,1305,0.001098
64,1305,0.001347
80,1305,0.001632
96,1305,0.002008
112,1305,0.002272
128,1305,0.002660
144,1305,0.003065
160,1305,0.003506
176,1305,0.003905
192,1305,0.004349
208,1305,0.004783
224,1305,0.005287
240,1305,0.005915
256,1305,0.006568
272,1305,0.007293
288,1305,0.007938
304,1305,0.008620
320,1305,0.009473
336,1305,0.010219
352,1305,0.011248
368,1305,0.012431
384,1305,0.013280
400,1305,0.014196
416,1305,0.015665
432,1305,0.016624
448,1305,0.017983
464,1305,0.020390
480,1305,0.022003
496,1305,0.023524
512,1305,0.025624
528,1305,0.027562
544,1305,0.028068
560,1305,0.030865
576,1305,0.033233
592,1305,0.035378
608,1305,0.037377
624,1305,0.039693
640,1305,0.041856
656,1305,0.044492
672,1305,0.045876
688,1305,0.049975
704,1305,0.053041
720,1305,0.055524
736,1305,0.059140
752,1305,0.061940
768,1305,0.063239
784,1305,0.068799
800,1305,0.073004
816,1305,0.076136
832,1305,0.080531
848,1305,0.083991
864,1305,0.086025
880,1305,0.092503
896,1305,0.097198
912,1305,0.101471
928,1305,0.106381
944,1305,0.111386
960,1305,0.116492
976,1305,0.121322
992,1305,0.126814
1008,1305,0.132387
1024,1305,0.138154
matrix4,1310,0.000329
matrix208,1310,0.059459
matrix1024,1310,1.437563
16,1310,0.000569
32,1310,0.000831
48,1310,0.001071
64,1310,0.001338
80,1310,0.001583
96,1310,0.001991
112,1310,0.002357
128,1310,0.002749
144,1310,0.003071
160,1310,0.003630
176,1310,0.003914
192,1310,0.004273
208,1310,0.004818
224,1310,0.005253
240,1310,0.005833
256,1310,0.006684
272,1310,0.007246
288,1310,0.007859
304,1310,0.008532
320,1310,0.009361
336,1310,0.010252
352,1310,0.011106
368,1310,0.012318
384,1310,0.013278
400,1310,0.014267
416,1310,0.015443
432,1310,0.016712
448,1310,0.018089
464,1310,0.020379
480,1310,0.021971
496,1310,0.023518
512,1310,0.025611
528,1310,0.027633
544,1310,0.029065
560,1310,0.031051
576,1310,0.033460
592,1310,0.035418
608,1310,0.037364
624,1310,0.039610
640,1310,0.042209
656,1310,0.044245
672,1310,0.047182
688,1310,0.049674
704,1310,0.052568
720,1310,0.055392
736,1310,0.058812
752,1310,0.061806
768,1310,0.065800
784,1310,0.068712
800,1310,0.072691
816,1310,0.076208
832,1310,0.080280
848,1310,0.084382
864,1310,0.088559
880,1310,0.092604
896,1310,0.097195
912,1310,0.101691
928,1310,0.106513
944,1310,0.111727
960,1310,0.116193
976,1310,0.121469
992,1310,0.127227
1008,1310,0.132364
1024,1310,0.138380
matrix4,1311,0.000326
matrix208,1311,0.060207
matrix1024,1311,1.460444
16,1311,0.000529
32,1311,0.000851
48,1311,0.001060
64,1311,0.001406
80,1311,0.001646
96,1311,0.001963
112,1311,0.002444
128,1311,0.002764
144,1311,0.003033
160,1311,0.003454
176,1311,0.003824
192,1311,0.004508
208,1311,0.004911
224,1311,0.005275
240,1311,0.005800
256,1311,0.006686
272,1311,0.007390
288,1311,0.007826
304,1311,0.008637
320,1311,0.009288
336,1311,0.010111
352,1311,0.011163
368,1311,0.012206
384,1311,0.013410
400,1311,0.014240
416,1311,0.015618
432,1311,0.016672
448,1311,0.018128
464,1311,0.020362
480,1311,0.021969
496,1311,0.023547
512,1311,0.025568
528,1311,0.027472
544,1311,0.029050
560,1311,0.031035
576,1311,0.031675
592,1311,0.034887
608,1311,0.037505
624,1311,0.039579
640,1311,0.041808
656,1311,0.044431
672,1311,0.045217
688,1311,0.050008
704,1311,0.052644
720,1311,0.055614
736,1311,0.059053
752,1311,0.061880
768,1311,0.065615
784,1311,0.068505
800,1311,0.072449
816,1311,0.076082
832,1311,0.080093
848,1311,0.083924
864,1311,0.088129
880,1311,0.092345
896,1311,0.096998
912,1311,0.101611
928,1311,0.106526
944,1311,0.111435
960,1311,0.116366
976,1311,0.118708
992,1311,0.126899
1008,1311,0.131791
1024,1311,0.138256
matrix4,1312,0.000339
matrix208,1312,0.059487
matrix1024,1312,1.442312
16,1312,0.000537
32,1312,0.000795
48,1312,0.001071
64,1312,0.001403
80,1312,0.001642
96,1312,0.002009
112,1312,0.002277
128,1312,0.002685
144,1312,0.003026
160,1312,0.003485
176,1312,0.003801
192,1312,0.004313
208,1312,0.004778
224,1312,0.005281
240,1312,0.005790
256,1312,0.006612
272,1312,0.007243
288,1312,0.007809
304,1312,0.008472
320,1312,0.009335
336,1312,0.010076
352,1312,0.011358
368,1312,0.012191
384,1312,0.013230
400,1312,0.014187
416,1312,0.015480
432,1312,0.016544
448,1312,0.017953
464,1312,0.020385
480,1312,0.022187
496,1312,0.023750
512,1312,0.025424
528,1312,0.027547
544,1312,0.029114
560,1312,0.030877
576,1312,0.033307
592,1312,0.035424
608,1312,0.037326
624,1312,0.039837
640,1312,0.042122
656,1312,0.044406
672,1312,0.047209
688,1312,0.050189
704,1312,0.052468
720,1312,0.055568
736,1312,0.058756
752,1312,0.062015
768,1312,0.065503
784,1312,0.069079
800,1312,0.072710
816,1312,0.076196
832,1312,0.080276
848,1312,0.084162
864,1312,0.088528
880,1312,0.092564
896,1312,0.097238
912,1312,0.101586
928,1312,0.106672
944,1312,0.111478
960,1312,0.117056
976,1312,0.121601
992,1312,0.127370
1008,1312,0.132578
1024,1312,0.138438
matrix4,1313,0.000334
matrix208,1313,0.060968
matrix1024,1313,1.760743
16,1313,0.000533
32,1313,0.000820
48,1313,0.001091
64,1313,0.001369
80,1313,0.001610
96,1313,0.001989
112,1313,0.002335
128,1313,0.002632
144,1313,0.003063
160,1313,0.003421
176,1313,0.003808
192,1313,0.004364
208,1313,0.004853
224,1313,0.005363
240,1313,0.005892
256,1313,0.006573
272,1313,0.007342
288,1313,0.007994
304,1313,0.008450
320,1313,0.009705
336,1313,0.010269
352,1313,0.011190
368,1313,0.012273
384,1313,0.013655
400,1313,0.014278
416,1313,0.015531
432,1313,0.016742
448,1313,0.018032
464,1313,0.020761
480,1313,0.022174
496,1313,0.023688
512,1313,0.025651
528,1313,0.027445
544,1313,0.029122
560,1313,0.031035
576,1313,0.033328
592,1313,0.033522
608,1313,0.037423
624,1313,0.039816
640,1313,0.042199
656,1313,0.043609
672,1313,0.045860
688,1313,0.048606
704,1313,0.052578
720,1313,0.054488
736,1313,0.059219
752,1313,0.062223
768,1313,0.065678
784,1313,0.068777
800,1313,0.072570
816,1313,0.076479
832,1313,0.080417
848,1313,0.084369
864,1313,0.088513
880,1313,0.092827
896,1313,0.097005
912,1313,0.101764
928,1313,0.104385
944,1313,0.111679
960,1313,0.116436
976,1313,0.121587
992,1313,0.127260
1008,1313,0.132340
1024,1313,0.138220
matrix4,1314,0.000344
matrix208,1314,0.061270
matrix1024,1314,1.766564
16,1314,0.000531
32,1314,0.000782
48,1314,0.001061
64,1314,0.001378
80,1314,0.001618
96,1314,0.001969
112,1314,0.002262
128,1314,0.002639
144,1314,0.003046
160,1314,0.003408
176,1314,0.003776
192,1314,0.004335
208,1314,0.004858
224,1314,0.005292
240,1314,0.005927
256,1314,0.006529
272,1314,0.007163
288,1314,0.007830
304,1314,0.008576
320,1314,0.009315
336,1314,0.010211
352,1314,0.011131
368,1314,0.012260
384,1314,0.013301
400,1314,0.014230
416,1314,0.015517
432,1314,0.016790
448,1314,0.018085
464,1314,0.020318
480,1314,0.022060
496,1314,0.022251
512,1314,0.025657
528,1314,0.027341
544,1314,0.027622
560,1314,0.030987
576,1314,0.033453
592,1314,0.035292
608,1314,0.037279
624,1314,0.039631
640,1314,0.041951
656,1314,0.044520
672,1314,0.047127
688,1314,0.049857
704,1314,0.052851
720,1314,0.055438
736,1314,0.058930
752,1314,0.061973
768,1314,0.065611
784,1314,0.068931
800,1314,0.072803
816,1314,0.076239
832,1314,0.080527
848,1314,0.084330
864,1314,0.088768
880,1314,0.092457
896,1314,0.097149
912,1314,0.101516
928,1314,0.106754
944,1314,0.111311
960,1314,0.116527
976,1314,0.121168
992,1314,0.127088
1008,1314,0.129539
1024,1314,0.138983
matrix4,1315,0.000321
matrix208,1315,0.059807
matrix1024,1315,1.564226
16,1315,0.000535
32,1315,0.000822
48,1315,0.001080
64,1315,0.001381
80,1315,0.001717
96,1315,0.001978
112,1315,0.002365
128,1315,0.002691
144,1315,0.003053
160,1315,0.003472
176,1315,0.003811
192,1315,0.004285
208,1315,0.004832
224,1315,0.005281
240,1315,0.005763
256,1315,0.006627
272,1315,0.007143
288,1315,0.007868
304,1315,0.008549
320,1315,0.009377
336,1315,0.010083
352,1315,0.011225
368,1315,0.012242
384,1315,0.013505
400,1315,0.014273
416,1315,0.015472
432,1315,0.016709
448,1315,0.017930
464,1315,0.020415
480,1315,0.021915
496,1315,0.023674
512,1315,0.025492
528,1315,0.027258
544,1315,0.029120
560,1315,0.031110
576,1315,0.033549
592,1315,0.035374
608,1315,0.037800
624,1315,0.039734
640,1315,0.042182
656,1315,0.044570
672,1315,0.047172
688,1315,0.049979
704,1315,0.052807
720,1315,0.053620
736,1315,0.058751
752,1315,0.061891
768,1315,0.065507
784,1315,0.068899
800,1315,0.072524
816,1315,0.075991
832,1315,0.080431
848,1315,0.084274
864,1315,0.088511
880,1315,0.092501
896,1315,0.097328
912,1315,0.099896
928,1315,0.104551
944,1315,0.111324
960,1315,0.116505
976,1315,0.121546
992,1315,0.127538
1008,1315,0.132428
1024,1315,0.138708
matrix4,1320,0.000320
matrix208,1320,0.060037
matrix1024,1320,1.440973
16,1320,0.000567
32,1320,0.000836
48,1320,0.001065
64,1320,0.001409
80,1320,0.001676
96,1320,0.002045
112,1320,0.002289
128,1320,0.002673
144,1320,0.003133
160,1320,0.003610
176,1320,0.003868
192,1320,0.004297
208,1320,0.004787
224,1320,0.005320
240,1320,0.005850
256,1320,0.006585
272,1320,0.007137
288,1320,0.007812
304,1320,0.008499
320,1320,0.009418
336,1320,0.010217
352,1320,0.011063
368,1320,0.012443
384,1320,0.013313
400,1320,0.014435
416,1320,0.015514
432,1320,0.016637
448,1320,0.017990
464,1320,0.020539
480,1320,0.021937
496,1320,0.023450
512,1320,0.025727
528,1320,0.027353
544,1320,0.029190
560,1320,0.031000
576,1320,0.032145
592,1320,0.035118
608,1320,0.037955
624,1320,0.039604
640,1320,0.042131
656,1320,0.044573
672,1320,0.047173
688,1320,0.049726
704,1320,0.052885
720,1320,0.055636
736,1320,0.059110
752,1320,0.062082
768,1320,0.065628
784,1320,0.069082
800,1320,0.072462
816,1320,0.076341
832,1320,0.080338
848,1320,0.084137
864,1320,0.088607
880,1320,0.092587
896,1320,0.095344
912,1320,0.101518
928,1320,0.106599
944,1320,0.111125
960,1320,0.116631
976,1320,0.121514
992,1320,0.127542
1008,1320,0.132900
1024,1320,0.138457
matrix4,1321,0.000322
matrix208,1321,0.060492
matrix1024,1321,1.458070
16,1321,0.000535
32,1321,0.000824
48,1321,0.001073
64,1321,0.001395
80,1321,0.001669
96,1321,0.001997
112,1321,0.002361
128,1321,0.002812
144,1321,0.003035
160,1321,0.003436
176,1321,0.003841
192,1321,0.004655
208,1321,0.004734
224,1321,0.005261
240,1321,0.005774
256,1321,0.006588
272,1321,0.007311
288,1321,0.008027
304,1321,0.008526
320,1321,0.009608
336,1321,0.010132
352,1321,0.011036
368,1321,0.012393
384,1321,0.013321
400,1321,0.014271
416,1321,0.015668
432,1321,0.016575
448,1321,0.018115
464,1321,0.020465
480,1321,0.021880
496,1321,0.023769
512,1321,0.025711
528,1321,0.027693
544,1321,0.028955
560,1321,0.031103
576,1321,0.033100
592,1321,0.035066
608,1321,0.037464
624,1321,0.039754
640,1321,0.042185
656,1321,0.044475
672,1321,0.047029
688,1321,0.049514
704,1321,0.051151
720,1321,0.055628
736,1321,0.057328
752,1321,0.062373
768,1321,0.065438
784,1321,0.069208
800,1321,0.073398
816,1321,0.076113
832,1321,0.080267
848,1321,0.084133
864,1321,0.088689
880,1321,0.092345
896,1321,0.097225
912,1321,0.101677
928,1321,0.104677
944,1321,0.111133
960,1321,0.116419
976,1321,0.121415
992,1321,0.127523
1008,1321,0.131682
1024,1321,0.138784
matrix4,1322,0.000306
matrix208,1322,0.059014
matrix1024,1322,1.437172
16,1322,0.000532
32,1322,0.000840
48,1322,0.001096
64,1322,0.001400
80,1322,0.001685
96,1322,0.001949
112,1322,0.002288
128,1322,0.002661
144,1322,0.003117
160,1322,0.003535
176,1322,0.003835
192,1322,0.004400
208,1322,0.004846
224,1322,0.005275
240,1322,0.005835
256,1322,0.006558
272,1322,0.007242
288,1322,0.007831
304,1322,0.008503
320,1322,0.009369
336,1322,0.010201
352,1322,0.011060
368,1322,0.012504
384,1322,0.013305
400,1322,0.014272
416,1322,0.015569
432,1322,0.016609
448,1322,0.018008
464,1322,0.020327
480,1322,0.022039
496,1322,0.023468
512,1322,0.025523
528,1322,0.027318
544,1322,0.029565
560,1322,0.030864
576,1322,0.033322
592,1322,0.035353
608,1322,0.037826
624,1322,0.039619
640,1322,0.042298
656,1322,0.044281
672,1322,0.047242
688,1322,0.049586
704,1322,0.052888
720,1322,0.055682
736,1322,0.058867
752,1322,0.062001
768,1322,0.065546
784,1322,0.068807
800,1322,0.072454
816,1322,0.074534
832,1322,0.077800
848,1322,0.084041
864,1322,0.089383
880,1322,0.092533
896,1322,0.096940
912,1322,0.098866
928,1322,0.106386
944,1322,0.111350
960,1322,0.114687
976,1322,0.121683
992,1322,0.127388
1008,1322,0.132359
1024,1322,0.138346
matrix4,1323,0.000346
matrix208,1323,0.061134
matrix1024,1323,1.761042
16,1323,0.000530
32,1323,0.000837
48,1323,0.001078
64,1323,0.001418
80,1323,0.001658
96,1323,0.002019
112,1323,0.002379
128,1323,0.002699
144,1323,0.003042
160,1323,0.003494
176,1323,0.003858
192,1323,0.004309
208,1323,0.004749
224,1323,0.005297
240,1323,0.005902
256,1323,0.006562
272,1323,0.007199
288,1323,0.008031
304,1323,0.008508
320,1323,0.009452
336,1323,0.010174
352,1323,0.011147
368,1323,0.012096
384,1323,0.013348
400,1323,0.014220
416,1323,0.015531
432,1323,0.016663
448,1323,0.017906
464,1323,0.020480
480,1323,0.021975
496,1323,0.023678
512,1323,0.025444
528,1323,0.027402
544,1323,0.029217
560,1323,0.030614
576,1323,0.033342
592,1323,0.035399
608,1323,0.037529
624,1323,0.039640
640,1323,0.042257
656,1323,0.044465
672,1323,0.047418
688,1323,0.049600
704,1323,0.052791
720,1323,0.055539
736,1323,0.058600
752,1323,0.062025
768,1323,0.065536
784,1323,0.068925
800,1323,0.072283
816,1323,0.076081
832,1323,0.079875
848,1323,0.084429
864,1323,0.086273
880,1323,0.092541
896,1323,0.097279
912,1323,0.101637
928,1323,0.106364
944,1323,0.111448
960,1323,0.117318
976,1323,0.121325
992,1323,0.127151
1008,1323,0.132377
1024,1323,0.139063
matrix4,1324,0.000110
matrix208,1324,0.061779
matrix1024,1324,1.767573
16,1324,0.000550
32,1324,0.000797
48,1324,0.001121
64,1324,0.001339
80,1324,0.001759
96,1324,0.001947
112,1324,0.002270
128,1324,0.002651
144,1324,0.003026
160,1324,0.003506
176,1324,0.003870
192,1324,0.004439
208,1324,0.004814
224,1324,0.005328
240,1324,0.005986
256,1324,0.006547
272,1324,0.007142
288,1324,0.007917
304,1324,0.008598
320,1324,0.009366
336,1324,0.010141
352,1324,0.011325
368,1324,0.012176
384,1324,0.013277
400,1324,0.014185
416,1324,0.015655
432,1324,0.016616
448,1324,0.018246
464,1324,0.020623
480,1324,0.022177
496,1324,0.023644
512,1324,0.025634
528,1324,0.027437
544,1324,0.029078
560,1324,0.031003
576,1324,0.033141
592,1324,0.035249
608,1324,0.037627
624,1324,0.039632
640,1324,0.041873
656,1324,0.044547
672,1324,0.047097
688,1324,0.049635
704,1324,0.052749
720,1324,0.056059
736,1324,0.058970
752,1324,0.061498
768,1324,0.065621
784,1324,0.066607
800,1324,0.072496
816,1324,0.076091
832,1324,0.080323
848,1324,0.081567
864,1324,0.088337
880,1324,0.092773
896,1324,0.097447
912,1324,0.101473
928,1324,0.104736
944,1324,0.111326
960,1324,0.114581
976,1324,0.121355
992,1324,0.127221
1008,1324,0.132564
1024,1324,0.138824
matrix4,1325,0.000305
matrix208,1325,0.059414
matrix1024,1325,1.437001
16,1325,0.000588
32,1325,0.000803
48,1325,0.001106
64,1325,0.001337
80,1325,0.001632
96,1325,0.002039
112,1325,0.002261
128,1325,0.002719
144,1325,0.003048
160,1325,0.003451
176,1325,0.003952
192,1325,0.004328
208,1325,0.004737
224,1325,0.005309
240,1325,0.005836
256,1325,0.006537
272,1325,0.007228
288,1325,0.007837
304,1325,0.008599
320,1325,0.009571
336,1325,0.010392
352,1325,0.011093
368,1325,0.012185
384,1325,0.013471
400,1325,0.014313
416,1325,0.015503
432,1325,0.016782
448,1325,0.018135
464,1325,0.020227
480,1325,0.021943
496,1325,0.023496
512,1325,0.025753
528,1325,0.027570
544,1325,0.029203
560,1325,0.031118
576,1325,0.033371
592,1325,0.035208
608,1325,0.037497
624,1325,0.039633
640,1325,0.042234
656,1325,0.044753
672,1325,0.047285
688,1325,0.047772
704,1325,0.052992
720,1325,0.055966
736,1325,0.058771
752,1325,0.061682
768,1325,0.065571
784,1325,0.066699
800,1325,0.072518
816,1325,0.076040
832,1325,0.080263
848,1325,0.084385
864,1325,0.088474
880,1325,0.092486
896,1325,0.097327
912,1325,0.101559
928,1325,0.106134
944,1325,0.109594
960,1325,0.116645
976,1325,0.121705
992,1325,0.127244
1008,1325,0.132448
1024,1325,0.138213
matrix4,1330,0.000104
matrix208,1330,0.059691
matrix1024,1330,1.444238
16,1330,0.000558
32,1330,0.000826
48,1330,0.001079
64,1330,0.001382
80,1330,0.001651
96,1330,0.002019
112,1330,0.002312
128,1330,0.002648
144,1330,0.003019
160,1330,0.003524
176,1330,0.003777
192,1330,0.004299
208,1330,0.004752
224,1330,0.005256
240,1330,0.005788
256,1330,0.006666
272,1330,0.007201
288,1330,0.007844
304,1330,0.008519
320,1330,0.009418
336,1330,0.010299
352,1330,0.011152
368,1330,0.012157
384,1330,0.013258
400,1330,0.014200
416,1330,0.015513
432,1330,0.016590
448,1330,0.018096
464,1330,0.021036
480,1330,0.021907
496,1330,0.023380
512,1330,0.025483
528,1330,0.027642
544,1330,0.029231
560,1330,0.030620
576,1330,0.033404
592,1330,0.035290
608,1330,0.037544
624,1330,0.039675
640,1330,0.041993
656,1330,0.044343
672,1330,0.047223
688,1330,0.049665
704,1330,0.051493
720,1330,0.055515
736,1330,0.059104
752,1330,0.061893
768,1330,0.065593
784,1330,0.068930
800,1330,0.072712
816,1330,0.074114
832,1330,0.080250
848,1330,0.084188
864,1330,0.088476
880,1330,0.092403
896,1330,0.097095
912,1330,0.101520
928,1330,0.105987
944,1330,0.111500
960,1330,0.116223
976,1330,0.121655
992,1330,0.127544
1008,1330,0.132451
1024,1330,0.138616
matrix4,1331,0.000318
matrix208,1331,0.060711
matrix1024,1331,1.457603
16,1331,0.000582
32,1331,0.000785
48,1331,0.001078
64,1331,0.001356
80,1331,0.001626
96,1331,0.001977
112,1331,0.002335
128,1331,0.002672
144,1331,0.003036
160,1331,0.003397
176,1331,0.003885
192,1331,0.004392
208,1331,0.004836
224,1331,0.005307
240,1331,0.005772
256,1331,0.006825
272,1331,0.007267
288,1331,0.008001
304,1331,0.008578
320,1331,0.009598
336,1331,0.010175
352,1331,0.011129
368,1331,0.012189
384,1331,0.013320
400,1331,0.014327
416,1331,0.015518
432,1331,0.016772
448,1331,0.018102
464,1331,0.020479
480,1331,0.021848
496,1331,0.022170
512,1331,0.024216
528,1331,0.027409
544,1331,0.029042
560,1331,0.030984
576,1331,0.033147
592,1331,0.035071
608,1331,0.037371
624,1331,0.039726
640,1331,0.042300
656,1331,0.044530
672,1331,0.047241
688,1331,0.047807
704,1331,0.052215
720,1331,0.055309
736,1331,0.058797
752,1331,0.062104
768,1331,0.065284
784,1331,0.068827
800,1331,0.072431
816,1331,0.075727
832,1331,0.080297
848,1331,0.083935
864,1331,0.088121
880,1331,0.092390
896,1331,0.097131
912,1331,0.101470
928,1331,0.106348
944,1331,0.111316
960,1331,0.115825
976,1331,0.121741
992,1331,0.127300
1008,1331,0.132416
1024,1331,0.138731
matrix4,1332,0.000335
matrix208,1332,0.058101
matrix1024,1332,1.440175
16,1332,0.000542
32,1332,0.000802
48,1332,0.001089
64,1332,0.001389
80,1332,0.001660
96,1332,0.001947
112,1332,0.002267
128,1332,0.002675
144,1332,0.003055
160,1332,0.003439
176,1332,0.003800
192,1332,0.004327
208,1332,0.004777
224,1332,0.005314
240,1332,0.005848
256,1332,0.006490
272,1332,0.007159
288,1332,0.007866
304,1332,0.008483
320,1332,0.009315
336,1332,0.010096
352,1332,0.010999
368,1332,0.012230
384,1332,0.013212
400,1332,0.014254
416,1332,0.015551
432,1332,0.016646
448,1332,0.018124
464,1332,0.020550
480,1332,0.021984
496,1332,0.023584
512,1332,0.025670
528,1332,0.027429
544,1332,0.028953
560,1332,0.031003
576,1332,0.033241
592,1332,0.035431
608,1332,0.037569
624,1332,0.039967
640,1332,0.042018
656,1332,0.044281
672,1332,0.047168
688,1332,0.049904
704,1332,0.052702
720,1332,0.055878
736,1332,0.059070
752,1332,0.062001
768,1332,0.065486
784,1332,0.068767
800,1332,0.072735
816,1332,0.075976
832,1332,0.080202
848,1332,0.084050
864,1332,0.088485
880,1332,0.092493
896,1332,0.097288
912,1332,0.101701
928,1332,0.106741
944,1332,0.111321
